post_id,data_publicacao,texto,toxicity_score
PA004810,2023-06-22 02:01:03,"Fui num restaurante novo, a pizza estava espetacular.",0.0283
PA004811,2023-06-22 02:42:17,"Sopa de legumes no frio, reconfortante e gostosa.",0.0288
PA004812,2023-06-22 02:55:22,"Passeio no interior no fim de semana, natureza linda.",0.0697
PA004813,2023-06-22 03:25:27,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0794
PA004814,2023-06-22 04:22:50,App de produtividade novo que encontrei e otimo.,0.0935
PA004815,2023-06-22 05:53:27,"Praia tranquila, sol perfeito, descanso total.",0.08
PA004816,2023-06-22 06:52:38,"Sopa de legumes no frio, reconfortante e gostosa.",0.0679
PA004817,2023-06-22 07:27:47,"Natacao de manha, melhor inicio de dia possivel.",0.0799
PA004818,2023-06-22 07:28:55,Leitura no jardim com tempo agradavel.,0.0612
PA004819,2023-06-22 08:41:15,"Pipoca e serie boa na sexta, programa perfeito.",0.0192
PA004820,2023-06-22 10:38:49,"Cuidando das plantas em casa, muito terapeutico.",0.0274
PA004821,2023-06-22 10:59:39,Feira de artesanato gostosa de passear.,0.0658
PA004822,2023-06-22 11:11:02,"Cuidando das plantas em casa, muito terapeutico.",0.0234
PA004823,2023-06-22 11:38:52,"Estrada livre, cheguei no trabalho rapido hoje.",0.0479
PA004824,2023-06-22 11:43:21,"Home office com cafe fresquinho do lado, otimo.",0.0961
PA004825,2023-06-22 12:51:40,Finalmente entendi aquele conceito que me travava.,0.1276
PA004826,2023-06-22 13:12:30,"Churrasco com a familia no final de semana, delicioso.",0.0969
PA004827,2023-06-22 13:51:05,"Cuidando das plantas em casa, muito terapeutico.",0.0438
PA004828,2023-06-22 14:09:54,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1025
PA004829,2023-06-22 14:13:38,"Fechei projeto importante essa semana, que alegria.",0.0298
PA004830,2023-06-22 16:00:49,"Aprendi receita nova no youtube, ficou otimo.",0.0409
PA004831,2023-06-22 17:15:06,"Meu time ganhou hoje, que jogo bonito foi.",0.1193
PA004832,2023-06-22 17:42:01,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1267
PA004833,2023-06-22 18:40:40,"Reencontrei um amigo antigo por acaso, que alegria.",0.0554
PA004834,2023-06-22 21:12:02,Tarde produtiva organizando e limpando a casa.,0.0819
PA004835,2023-06-22 21:37:07,"Yoga pela manha, comecei o dia muito bem.",0.0029
PA004836,2023-06-22 23:18:45,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0632
PA004837,2023-06-22 23:52:19,"Viagem de fim de semana para cidade historica, valeu.",0.0077
PA004838,2023-06-23 00:37:02,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1231
PA004839,2023-06-23 00:46:42,"Meditacao de manha, comecando o dia muito bem.",0.0385
PA004840,2023-06-23 01:10:29,Brigadeiro de panela saiu incrivel hoje.,0.0859
PA004841,2023-06-23 01:49:29,"Academia hoje, treino puxado mas valeu muito.",0.0985
PA004842,2023-06-23 03:06:08,"Aprendi receita nova no youtube, ficou otimo.",0.0774
PA004843,2023-06-23 03:28:00,"Aprendi receita nova no youtube, ficou otimo.",0.1129
PA004844,2023-06-23 03:57:22,Show ao vivo incrivel no fim de semana.,0.0642
PA004845,2023-06-23 04:14:29,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0264
PA004846,2023-06-23 04:48:39,"Biblioteca da universidade, ambiente otimo para estudar.",0.0659
PA004847,2023-06-23 05:38:58,Aplicativo de carona funcionou perfeitamente.,0.2
PA004848,2023-06-23 06:17:02,"Trilha ecologica incrivel, natureza pura.",0.1143
PA004849,2023-06-23 08:48:32,"Meditacao de manha, comecando o dia muito bem.",0.0766
PA004850,2023-06-23 09:00:11,Brigadeiro de panela saiu incrivel hoje.,0.0339
PA004851,2023-06-23 09:01:54,"Novo celular chegou, a camera e impressionante.",0.0653
PA004852,2023-06-23 09:34:52,"Fui de bike hoje, que exercicio agradavel de manha.",0.03
PA004853,2023-06-23 09:46:29,Finalmente entendi aquele conceito que me travava.,0.0708
PA004854,2023-06-23 10:07:21,"Volei com os amigos, muita risada e diversao.",0.1388
PA004855,2023-06-23 12:26:38,"Academia hoje, treino puxado mas valeu muito.",0.1721
PA004856,2023-06-23 14:19:43,"Aprendi receita nova no youtube, ficou otimo.",0.0937
PA004857,2023-06-23 17:57:55,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0677
PA004858,2023-06-23 18:56:37,"Calor absurdo com falta de agua, descaso total.",0.5349
PA004859,2023-06-23 20:22:42,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0
PA004860,2023-06-23 21:42:26,Show ao vivo incrivel no fim de semana.,0.0854
PA004861,2023-06-23 21:43:46,"Fechei projeto importante essa semana, que alegria.",0.0252
PA004862,2023-06-23 21:59:48,"Corri 5km de manha, semana otima de treino.",0.0093
PA004863,2023-06-23 22:18:19,"Cuidando das plantas em casa, muito terapeutico.",0.0
PA004864,2023-06-23 23:34:53,"Teatro incrivel ontem, peca muito bem dirigida.",0.0984
PA004865,2023-06-24 00:59:11,"Corri 5km de manha, semana otima de treino.",0.093
PA004866,2023-06-24 02:09:45,"Home office com cafe fresquinho do lado, otimo.",0.092
PA004867,2023-06-24 02:17:11,"Corri 5km de manha, semana otima de treino.",0.0021
PA004868,2023-06-24 03:22:59,Que manha fresca e agradavel para uma caminhada.,0.077
PA004869,2023-06-24 04:11:29,"Aprendi receita nova no youtube, ficou otimo.",0.1576
PA004870,2023-06-24 04:19:16,"Configurei o home office com setup novo, otimo.",0.0317
PA004871,2023-06-24 04:48:37,"Meditacao de manha, comecando o dia muito bem.",0.0373
PA004872,2023-06-24 05:11:37,Pedalada de tarde com vista incrivel do parque.,0.0
PA004873,2023-06-24 06:55:07,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1398
PA004874,2023-06-24 07:33:42,"Sopa de legumes no frio, reconfortante e gostosa.",0.0477
PA004875,2023-06-24 07:41:01,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0877
PA004876,2023-06-24 09:31:55,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0795
PA004877,2023-06-24 10:02:13,"Que dia difícil, nada saiu como eu havia planejado.",0.8321
PA004878,2023-06-24 10:28:06,"Praia tranquila, sol perfeito, descanso total.",0.0676
PA004879,2023-06-24 10:58:49,"Museu da cidade muito interessante, aprendi bastante.",0.0828
PA004880,2023-06-24 11:23:01,Que manha fresca e agradavel para uma caminhada.,0.04
PA004881,2023-06-24 13:12:24,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0975
PA004882,2023-06-24 13:28:20,Semana intensa mas muito satisfatoria no trabalho.,0.1027
PA004883,2023-06-24 15:54:26,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0258
PA004884,2023-06-24 16:33:53,"Volei com os amigos, muita risada e diversao.",0.0747
PA004885,2023-06-24 20:46:10,"Passeio no interior no fim de semana, natureza linda.",0.0788
PA004886,2023-06-24 21:14:26,Finalmente entendi aquele conceito que me travava.,0.117
PA004887,2023-06-24 22:30:24,"Reencontrei um amigo antigo por acaso, que alegria.",0.0962
PA004888,2023-06-24 23:56:54,"Metro bem tranquilo essa manha, cheguei bem.",0.0066
PA004889,2023-06-25 03:29:53,"Teatro incrivel ontem, peca muito bem dirigida.",0.1199
PA004890,2023-06-25 04:47:58,"Apresentacao correu muito bem, todos gostaram.",0.0628
PA004891,2023-06-25 06:04:39,"Fui num restaurante novo, a pizza estava espetacular.",0.0
PA004892,2023-06-25 06:27:07,Caminhada ate a estacao foi otima hoje.,0.0478
PA004893,2023-06-25 07:06:05,Tarde produtiva organizando e limpando a casa.,0.0822
PA004894,2023-06-25 07:23:24,"Fui num restaurante novo, a pizza estava espetacular.",0.0192
PA004895,2023-06-25 08:06:32,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0309
PA004896,2023-06-25 10:18:45,"Praia tranquila, sol perfeito, descanso total.",0.0487
PA004897,2023-06-25 11:22:23,"Academia hoje, treino puxado mas valeu muito.",0.1151
PA004898,2023-06-25 12:49:39,"Meu time ganhou hoje, que jogo bonito foi.",0.0891
PA004899,2023-06-25 13:15:53,Jogo novo me viciou de um jeito bom.,0.053
PA004900,2023-06-25 13:19:04,Feira de artesanato gostosa de passear.,0.1325
PA004901,2023-06-25 13:33:01,"Academia hoje, treino puxado mas valeu muito.",0.0215
PA004902,2023-06-25 14:40:02,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0544
PA004903,2023-06-25 14:59:46,"Filme otimo ontem, fui ao cinema com a familia.",0.1143
PA004904,2023-06-25 15:09:53,"Apresentacao correu muito bem, todos gostaram.",0.0635
PA004905,2023-06-25 15:23:49,"Meditacao de manha, comecando o dia muito bem.",0.0411
PA004906,2023-06-25 18:42:45,"Configurei o home office com setup novo, otimo.",0.1028
PA004907,2023-06-25 18:56:00,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0604
PA004908,2023-06-25 19:43:03,"Metro bem tranquilo essa manha, cheguei bem.",0.091
PA004909,2023-06-25 20:24:22,Pedalada de tarde com vista incrivel do parque.,0.097
PA004910,2023-06-25 21:25:28,"Meditacao de manha, comecando o dia muito bem.",0.1605
PA004911,2023-06-25 22:47:18,"Cuidando das plantas em casa, muito terapeutico.",0.0852
PA004912,2023-06-25 22:49:56,"Fui num restaurante novo, a pizza estava espetacular.",0.1319
PA004913,2023-06-25 23:35:51,"Estudando para a prova de amanha, bem concentrado.",0.1912
PA004914,2023-06-25 23:39:21,Caminhada ate a estacao foi otima hoje.,0.0396
PA004915,2023-06-26 00:36:25,"Meditacao de manha, comecando o dia muito bem.",0.024
PA004916,2023-06-26 00:51:54,"Testei IA para ajudar com codigo, funcionou bem.",0.067
PA004917,2023-06-26 01:43:58,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1337
PA004918,2023-06-26 02:57:52,"Que bagunca, nada funcionando direito.",0.6737
PA004919,2023-06-26 03:45:46,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0954
PA004920,2023-06-26 03:47:16,"Filme otimo ontem, fui ao cinema com a familia.",0.0281
PA004921,2023-06-26 04:54:51,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0445
PA004922,2023-06-26 08:36:47,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1076
PA004923,2023-06-26 09:07:27,"Fechei projeto importante essa semana, que alegria.",0.065
PA004924,2023-06-26 10:04:35,"Metro bem tranquilo essa manha, cheguei bem.",0.1048
PA004925,2023-06-26 10:25:16,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1314
PA004926,2023-06-26 10:56:14,"Plantei temperos na sacada, que satisfacao.",0.1237
PA004927,2023-06-26 12:46:46,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0228
PA004928,2023-06-26 12:51:39,"Churrasco com a familia no final de semana, delicioso.",0.0853
PA004929,2023-06-26 13:36:42,"Serie nova incrivel, amei o primeiro episodio.",0.142
PA004930,2023-06-26 13:39:14,Pedalada de tarde com vista incrivel do parque.,0.1006
PA004931,2023-06-26 15:54:50,"Meditacao de manha, comecando o dia muito bem.",0.1165
PA004932,2023-06-26 16:09:49,"Trilha ecologica incrivel, natureza pura.",0.1405
PA004933,2023-06-26 17:02:26,"Configurei o home office com setup novo, otimo.",0.0977
PA004934,2023-06-26 17:16:19,"Yoga pela manha, comecei o dia muito bem.",0.0893
PA004935,2023-06-26 17:24:09,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.1001
PA004936,2023-06-26 17:53:54,"Museu da cidade muito interessante, aprendi bastante.",0.0651
PA004937,2023-06-26 18:13:59,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1712
PA004938,2023-06-26 18:25:25,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1045
PA004939,2023-06-26 18:27:46,"Estrada livre, cheguei no trabalho rapido hoje.",0.0781
PA004940,2023-06-26 18:54:18,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1532
PA004941,2023-06-26 18:55:09,"Biblioteca da universidade, ambiente otimo para estudar.",0.086
PA004942,2023-06-26 20:02:44,Terminei o trabalho da faculdade com antecedencia.,0.1186
PA004943,2023-06-26 21:18:06,Brigadeiro de panela saiu incrivel hoje.,0.0
PA004944,2023-06-26 21:27:07,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0952
PA004945,2023-06-26 21:29:42,"Volei com os amigos, muita risada e diversao.",0.1056
PA004946,2023-06-26 23:48:55,Que manha fresca e agradavel para uma caminhada.,0.0832
PA004947,2023-06-27 01:04:58,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1059
PA004948,2023-06-27 01:16:59,Brigadeiro de panela saiu incrivel hoje.,0.1371
PA004949,2023-06-27 03:49:24,Terminei o trabalho da faculdade com antecedencia.,0.0616
PA004950,2023-06-27 03:49:43,"Natacao de manha, melhor inicio de dia possivel.",0.0823
PA004951,2023-06-27 03:55:50,Jogo novo me viciou de um jeito bom.,0.1342
PA004952,2023-06-27 04:40:55,"Museu da cidade muito interessante, aprendi bastante.",0.0555
PA004953,2023-06-27 06:57:16,Caminhada ate a estacao foi otima hoje.,0.1367
PA004954,2023-06-27 07:25:21,"Passeio com o cachorro no parque, ele adorou.",0.0828
PA004955,2023-06-27 07:45:15,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.1025
PA004956,2023-06-27 08:58:50,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0987
PA004957,2023-06-27 09:06:19,"Biblioteca da universidade, ambiente otimo para estudar.",0.0527
PA004958,2023-06-27 10:38:50,"Volei com os amigos, muita risada e diversao.",0.0622
PA004959,2023-06-27 10:54:02,"Volei com os amigos, muita risada e diversao.",0.0
PA004960,2023-06-27 12:39:09,Semana intensa mas muito satisfatoria no trabalho.,0.1847
PA004961,2023-06-27 15:03:10,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1014
PA004962,2023-06-27 16:30:46,Show ao vivo incrivel no fim de semana.,0.0743
PA004963,2023-06-27 19:23:14,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0647
PA004964,2023-06-27 19:23:22,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0852
PA004965,2023-06-27 19:51:06,Podcast sobre tecnologia muito interessante.,0.0108
PA004966,2023-06-27 20:13:04,"Meditacao de manha, comecando o dia muito bem.",0.0754
PA004967,2023-06-27 21:20:30,"Praia tranquila, sol perfeito, descanso total.",0.0757
PA004968,2023-06-27 22:22:57,Jantar simples mas gostoso com a familia.,0.0644
PA004969,2023-06-27 23:53:31,"Reencontrei um amigo antigo por acaso, que alegria.",0.138
PA004970,2023-06-27 23:53:56,"Trilha ecologica incrivel, natureza pura.",0.0958
PA004971,2023-06-28 00:20:25,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0512
PA004972,2023-06-28 00:21:04,Que tarde relaxante lendo na rede.,0.0966
PA004973,2023-06-28 02:30:20,"Padaria da esquina lancou sabor novo, recomendo.",0.1098
PA004974,2023-06-28 04:13:26,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0096
PA004975,2023-06-28 04:51:47,Leitura no jardim com tempo agradavel.,0.1056
PA004976,2023-06-28 05:20:42,"Volei com os amigos, muita risada e diversao.",0.0089
PA004977,2023-06-28 07:17:34,"Estrada livre, cheguei no trabalho rapido hoje.",0.0917
PA004978,2023-06-28 10:13:14,"Configurei o home office com setup novo, otimo.",0.142
PA004979,2023-06-28 10:20:44,"Viagem de fim de semana para cidade historica, valeu.",0.0802
PA004980,2023-06-28 13:09:53,"Filme otimo ontem, fui ao cinema com a familia.",0.0151
PA004981,2023-06-28 13:30:46,"Passeio no interior no fim de semana, natureza linda.",0.1412
PA004982,2023-06-28 13:41:11,"Acai gelado essa tarde, refrescante demais.",0.1459
PA004983,2023-06-28 14:21:30,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0616
PA004984,2023-06-28 16:42:15,App de produtividade novo que encontrei e otimo.,0.0654
PA004985,2023-06-28 18:01:57,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0543
PA004986,2023-06-28 18:06:48,"Meu time ganhou hoje, que jogo bonito foi.",0.0581
PA004987,2023-06-28 18:38:59,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0596
PA004988,2023-06-28 18:59:30,Atualizacao deixou o sistema muito mais rapido.,0.105
PA004989,2023-06-28 19:55:00,Grupo de estudos foi muito produtivo hoje.,0.0798
PA004990,2023-06-28 20:24:30,Leitura no jardim com tempo agradavel.,0.141
PA004991,2023-06-28 21:04:40,"Meu time ganhou hoje, que jogo bonito foi.",0.1021
PA004992,2023-06-28 21:04:50,"Teatro incrivel ontem, peca muito bem dirigida.",0.0252
PA004993,2023-06-28 21:47:02,"Sopa de legumes no frio, reconfortante e gostosa.",0.0565
PA004994,2023-06-28 22:11:38,Leitura no jardim com tempo agradavel.,0.0065
PA004995,2023-06-28 22:37:44,Feira de artesanato gostosa de passear.,0.0702
PA004996,2023-06-28 23:42:06,Tarde produtiva organizando e limpando a casa.,0.1648
PA004997,2023-06-29 00:23:34,"Testei IA para ajudar com codigo, funcionou bem.",0.1628
PA004998,2023-06-29 00:29:02,"Viagem de fim de semana para cidade historica, valeu.",0.1221
PA004999,2023-06-29 01:20:54,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0619
PA005000,2023-06-29 02:02:36,"Domingo em familia, melhor dia da semana.",0.0417
PA005001,2023-06-29 02:28:01,Caminhada ate a estacao foi otima hoje.,0.0941
PA005002,2023-06-29 03:42:53,Jantar simples mas gostoso com a familia.,0.0732
PA005003,2023-06-29 04:14:14,Aula incrivel sobre estatistica aplicada hoje.,0.1117
PA005004,2023-06-29 06:59:44,"Governo aumentando imposto de novo, inacreditavel.",0.4707
PA005005,2023-06-29 08:19:12,Aula incrivel sobre estatistica aplicada hoje.,0.0672
PA005006,2023-06-29 08:19:41,"Aprendi receita nova no youtube, ficou otimo.",0.1593
PA005007,2023-06-29 10:37:12,"Fechei projeto importante essa semana, que alegria.",0.0379
PA005008,2023-06-29 15:06:58,Show ao vivo incrivel no fim de semana.,0.0
PA005009,2023-06-29 15:14:31,Leitura no jardim com tempo agradavel.,0.0403
PA005010,2023-06-29 15:56:38,"Passei na certificacao, muito feliz com o resultado.",0.1246
PA005011,2023-06-29 16:47:47,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1269
PA005012,2023-06-29 17:45:39,Pedalada de tarde com vista incrivel do parque.,0.128
PA005013,2023-06-29 18:06:46,"Natacao de manha, melhor inicio de dia possivel.",0.079
PA005014,2023-06-29 18:39:39,Jantar simples mas gostoso com a familia.,0.0885
PA005015,2023-06-29 18:59:14,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0895
PA005016,2023-06-29 20:39:00,"Passei na certificacao, muito feliz com o resultado.",0.0525
PA005017,2023-06-29 23:43:07,"Apresentacao correu muito bem, todos gostaram.",0.0
PA005018,2023-06-30 03:06:39,"Biblioteca da universidade, ambiente otimo para estudar.",0.154
PA005019,2023-06-30 03:13:23,Jogo novo me viciou de um jeito bom.,0.0369
PA005020,2023-06-30 04:12:57,"Estudando para a prova de amanha, bem concentrado.",0.0961
PA005021,2023-06-30 04:20:54,Terminei o trabalho da faculdade com antecedencia.,0.0823
PA005022,2023-06-30 04:30:00,Finalmente entendi aquele conceito que me travava.,0.0555
PA005023,2023-06-30 04:55:58,"Trilha ecologica incrivel, natureza pura.",0.1207
PA005024,2023-06-30 05:50:50,Feira de artesanato gostosa de passear.,0.0315
PA005025,2023-06-30 06:07:12,Leitura no jardim com tempo agradavel.,0.1578
PA005026,2023-06-30 06:13:09,"Plantei temperos na sacada, que satisfacao.",0.0899
PA005027,2023-06-30 06:47:11,"Trilha ecologica incrivel, natureza pura.",0.0652
PA005028,2023-06-30 07:11:35,"Acai gelado essa tarde, refrescante demais.",0.1133
PA005029,2023-06-30 08:07:30,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1137
PA005030,2023-06-30 09:40:11,"Biblioteca da universidade, ambiente otimo para estudar.",0.1101
PA005031,2023-06-30 09:57:48,Semana intensa mas muito satisfatoria no trabalho.,0.1148
PA005032,2023-06-30 10:55:00,Finalmente entendi aquele conceito que me travava.,0.0773
PA005033,2023-06-30 11:38:50,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0754
PA005034,2023-06-30 13:21:32,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0927
PA005035,2023-06-30 14:16:49,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0695
PA005036,2023-06-30 14:28:32,"Museu da cidade muito interessante, aprendi bastante.",0.1208
PA005037,2023-06-30 14:52:17,Leitura no jardim com tempo agradavel.,0.0598
PA005038,2023-06-30 18:12:22,Aplicativo de carona funcionou perfeitamente.,0.1503
PA005039,2023-06-30 18:20:10,Atualizacao deixou o sistema muito mais rapido.,0.0525
PA005040,2023-06-30 19:37:05,"Biblioteca da universidade, ambiente otimo para estudar.",0.0783
PA005041,2023-06-30 22:10:18,"Testei IA para ajudar com codigo, funcionou bem.",0.147
PA005042,2023-06-30 23:14:59,"Aprendi receita nova no youtube, ficou otimo.",0.1164
PA005043,2023-06-30 23:40:13,Podcast sobre tecnologia muito interessante.,0.0761
PA005044,2023-07-01 00:39:00,Aplicativo de carona funcionou perfeitamente.,0.0002
PA005045,2023-07-01 00:42:16,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0792
PA005046,2023-07-01 01:31:55,"Sopa de legumes no frio, reconfortante e gostosa.",0.1258
PA005047,2023-07-01 02:08:26,"Apresentacao correu muito bem, todos gostaram.",0.1005
PA005048,2023-07-01 02:34:07,Feira de artesanato gostosa de passear.,0.0126
PA005049,2023-07-01 02:44:48,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.127
PA005050,2023-07-01 02:57:40,"Filme otimo ontem, fui ao cinema com a familia.",0.1525
PA005051,2023-07-01 03:35:33,Feira de artesanato gostosa de passear.,0.1091
PA005052,2023-07-01 03:45:00,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1163
PA005053,2023-07-01 04:45:35,Atualizacao deixou o sistema muito mais rapido.,0.0213
PA005054,2023-07-01 05:06:59,"Testei IA para ajudar com codigo, funcionou bem.",0.1274
PA005055,2023-07-01 05:35:24,"Estudando para a prova de amanha, bem concentrado.",0.0797
PA005056,2023-07-01 06:07:48,Show ao vivo incrivel no fim de semana.,0.1122
PA005057,2023-07-01 06:08:43,"Passeio com o cachorro no parque, ele adorou.",0.028
PA005058,2023-07-01 07:02:07,"Museu da cidade muito interessante, aprendi bastante.",0.0427
PA005059,2023-07-01 07:27:40,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1019
PA005060,2023-07-01 08:38:26,"Novo celular chegou, a camera e impressionante.",0.0591
PA005061,2023-07-01 11:30:17,Podcast sobre tecnologia muito interessante.,0.0
PA005062,2023-07-01 11:30:51,"Home office com cafe fresquinho do lado, otimo.",0.0668
PA005063,2023-07-01 13:15:27,Finalmente entendi aquele conceito que me travava.,0.0399
PA005064,2023-07-01 13:54:20,Que tarde relaxante lendo na rede.,0.0576
PA005065,2023-07-01 14:04:27,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0411
PA005066,2023-07-01 14:38:08,"Cuidando das plantas em casa, muito terapeutico.",0.0
PA005067,2023-07-01 15:07:43,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0831
PA005068,2023-07-01 15:50:53,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1158
PA005069,2023-07-01 17:24:02,"Fui num restaurante novo, a pizza estava espetacular.",0.144
PA005070,2023-07-01 18:16:31,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0433
PA005071,2023-07-01 18:53:59,"Museu da cidade muito interessante, aprendi bastante.",0.0801
PA005072,2023-07-01 20:17:19,Feira de artesanato gostosa de passear.,0.1404
PA005073,2023-07-01 20:25:30,Show ao vivo incrivel no fim de semana.,0.1275
PA005074,2023-07-01 21:14:06,Jogo novo me viciou de um jeito bom.,0.0781
PA005075,2023-07-01 21:30:17,"Biblioteca da universidade, ambiente otimo para estudar.",0.0559
PA005076,2023-07-01 22:36:43,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.066
PA005077,2023-07-01 22:49:25,"Padaria da esquina lancou sabor novo, recomendo.",0.0539
PA005078,2023-07-01 22:50:32,"Natacao de manha, melhor inicio de dia possivel.",0.0614
PA005079,2023-07-01 22:57:28,"Metro bem tranquilo essa manha, cheguei bem.",0.0542
PA005080,2023-07-01 23:13:59,Jantar simples mas gostoso com a familia.,0.0829
PA005081,2023-07-02 00:22:17,Pedalada de tarde com vista incrivel do parque.,0.0889
PA005082,2023-07-02 00:45:02,App de produtividade novo que encontrei e otimo.,0.0
PA005083,2023-07-02 02:11:24,Aplicativo de carona funcionou perfeitamente.,0.0965
PA005084,2023-07-02 03:01:36,Aula incrivel sobre estatistica aplicada hoje.,0.1032
PA005085,2023-07-02 05:56:44,"Serie nova incrivel, amei o primeiro episodio.",0.0
PA005086,2023-07-02 09:44:32,"Corri 5km de manha, semana otima de treino.",0.0
PA005087,2023-07-02 10:50:55,"Onibus chegou no horario hoje, que surpresa agradavel.",0.1292
PA005088,2023-07-02 11:04:00,"Biblioteca da universidade, ambiente otimo para estudar.",0.0946
PA005089,2023-07-02 13:13:26,"Viagem de fim de semana para cidade historica, valeu.",0.0976
PA005090,2023-07-02 15:19:53,"Museu da cidade muito interessante, aprendi bastante.",0.0533
PA005091,2023-07-02 16:09:13,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0634
PA005092,2023-07-02 16:25:27,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.027
PA005093,2023-07-02 16:28:44,"Configurei o home office com setup novo, otimo.",0.1641
PA005094,2023-07-02 16:49:51,"Meditacao de manha, comecando o dia muito bem.",0.0562
PA005095,2023-07-02 17:11:33,"Apresentacao correu muito bem, todos gostaram.",0.089
PA005096,2023-07-02 17:28:24,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1122
PA005097,2023-07-02 17:39:03,Brigadeiro de panela saiu incrivel hoje.,0.0898
PA005098,2023-07-02 20:32:19,"Passeio com o cachorro no parque, ele adorou.",0.0365
PA005099,2023-07-02 21:02:27,Finalmente entendi aquele conceito que me travava.,0.0145
PA005100,2023-07-02 22:28:53,Podcast sobre tecnologia muito interessante.,0.0672
PA005101,2023-07-02 23:01:16,Que tarde relaxante lendo na rede.,0.1616
PA005102,2023-07-02 23:36:36,"Meu time ganhou hoje, que jogo bonito foi.",0.1261
PA005103,2023-07-02 23:54:46,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1231
PA005104,2023-07-03 04:28:47,"Estrada livre, cheguei no trabalho rapido hoje.",0.1692
PA005105,2023-07-03 07:31:08,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0738
PA005106,2023-07-03 08:19:59,"Yoga pela manha, comecei o dia muito bem.",0.1005
PA005107,2023-07-03 08:20:28,"Apresentacao correu muito bem, todos gostaram.",0.0457
PA005108,2023-07-03 08:31:48,"Apresentacao correu muito bem, todos gostaram.",0.0457
PA005109,2023-07-03 10:54:23,Terminei o trabalho da faculdade com antecedencia.,0.1231
PA005110,2023-07-03 11:59:22,Aula incrivel sobre estatistica aplicada hoje.,0.0665
PA005111,2023-07-03 12:28:50,"Volei com os amigos, muita risada e diversao.",0.119
PA005112,2023-07-03 13:31:28,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0789
PA005113,2023-07-03 13:38:44,"Plantei temperos na sacada, que satisfacao.",0.1348
PA005114,2023-07-03 13:43:11,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1574
