post_id,data_publicacao,texto,toxicity_score
PA005993,2023-08-05 07:31:50,Politico corrupto aparecendo na midia de novo.,0.4851
PA005994,2023-08-05 08:07:45,Grupo de estudos foi muito produtivo hoje.,0.1524
PA005995,2023-08-05 08:36:08,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1193
PA005996,2023-08-05 09:01:28,Semana intensa mas muito satisfatoria no trabalho.,0.0924
PA005997,2023-08-05 09:23:58,"Biblioteca da universidade, ambiente otimo para estudar.",0.0351
PA005998,2023-08-05 10:59:30,"Filme otimo ontem, fui ao cinema com a familia.",0.1425
PA005999,2023-08-05 11:51:03,"Yoga pela manha, comecei o dia muito bem.",0.0315
PA006000,2023-08-05 12:02:07,"Notebook novo chegou, que desempenho incrivel.",0.0902
PA006001,2023-08-05 12:23:26,"Sol lindo hoje, cafe na varanda foi otimo.",0.0836
PA006002,2023-08-05 13:53:47,Podcast sobre tecnologia muito interessante.,0.0543
PA006003,2023-08-05 15:08:37,"Teatro incrivel ontem, peca muito bem dirigida.",0.0411
PA006004,2023-08-05 15:41:14,"Corri 5km de manha, semana otima de treino.",0.0575
PA006005,2023-08-05 17:15:12,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0161
PA006006,2023-08-05 19:43:23,"Cuidando das plantas em casa, muito terapeutico.",0.0836
PA006007,2023-08-05 20:41:28,"Serie nova incrivel, amei o primeiro episodio.",0.1391
PA006008,2023-08-05 22:08:20,"Trilha ecologica incrivel, natureza pura.",0.0
PA006009,2023-08-05 23:36:38,"Fui de bike hoje, que exercicio agradavel de manha.",0.058
PA006010,2023-08-05 23:58:25,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0
PA006011,2023-08-06 00:23:07,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1444
PA006012,2023-08-06 00:29:09,"Teatro incrivel ontem, peca muito bem dirigida.",0.0288
PA006013,2023-08-06 00:40:07,Leitura no jardim com tempo agradavel.,0.0905
PA006014,2023-08-06 00:55:58,"Passeio no interior no fim de semana, natureza linda.",0.1137
PA006015,2023-08-06 01:24:26,"Sol lindo hoje, cafe na varanda foi otimo.",0.1182
PA006016,2023-08-06 03:04:39,"Testei IA para ajudar com codigo, funcionou bem.",0.0411
PA006017,2023-08-06 03:26:46,"Museu da cidade muito interessante, aprendi bastante.",0.0799
PA006018,2023-08-06 04:40:35,Jogo novo me viciou de um jeito bom.,0.0701
PA006019,2023-08-06 05:02:11,Podcast sobre tecnologia muito interessante.,0.0159
PA006020,2023-08-06 05:15:54,Show ao vivo incrivel no fim de semana.,0.1457
PA006021,2023-08-06 05:18:38,"Home office com cafe fresquinho do lado, otimo.",0.0387
PA006022,2023-08-06 05:30:05,"Musica nova do meu artista favorito, de outro nivel.",0.0262
PA006023,2023-08-06 06:33:03,"Apresentacao correu muito bem, todos gostaram.",0.0642
PA006024,2023-08-06 07:34:48,"Trilha ecologica incrivel, natureza pura.",0.1397
PA006025,2023-08-06 08:15:50,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0997
PA006026,2023-08-06 08:36:13,"Biblioteca da universidade, ambiente otimo para estudar.",0.1736
PA006027,2023-08-06 10:19:55,"Sol lindo hoje, cafe na varanda foi otimo.",0.0155
PA006028,2023-08-06 12:20:21,"Churrasco com a familia no final de semana, delicioso.",0.0338
PA006029,2023-08-06 13:57:20,"Reencontrei um amigo antigo por acaso, que alegria.",0.0591
PA006030,2023-08-06 13:58:00,Pacote atrasado pelos correios pela terceira vez.,0.6279
PA006031,2023-08-06 14:01:28,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0668
PA006032,2023-08-06 14:06:30,Aula incrivel sobre estatistica aplicada hoje.,0.1681
PA006033,2023-08-06 14:52:56,"Fui de bike hoje, que exercicio agradavel de manha.",0.121
PA006034,2023-08-06 15:17:30,Grupo de estudos foi muito produtivo hoje.,0.1766
PA006035,2023-08-06 15:20:03,"Meu time ganhou hoje, que jogo bonito foi.",0.0932
PA006036,2023-08-06 15:23:54,Que tarde relaxante lendo na rede.,0.012
PA006037,2023-08-06 16:55:02,Jogo novo me viciou de um jeito bom.,0.059
PA006038,2023-08-06 17:00:33,"Aprendi receita nova no youtube, ficou otimo.",0.1794
PA006039,2023-08-06 17:10:17,"Passeio no interior no fim de semana, natureza linda.",0.1239
PA006040,2023-08-06 17:46:43,"Meditacao de manha, comecando o dia muito bem.",0.0992
PA006041,2023-08-06 19:29:30,Mais um acidente por causa de imprudencia no transito.,0.9619
PA006042,2023-08-06 19:39:29,"Passeio com o cachorro no parque, ele adorou.",0.1363
PA006043,2023-08-06 19:54:52,Jogo novo me viciou de um jeito bom.,0.0771
PA006044,2023-08-06 20:37:10,Finalmente entendi aquele conceito que me travava.,0.1119
PA006045,2023-08-06 20:42:54,"Praia tranquila, sol perfeito, descanso total.",0.1063
PA006046,2023-08-06 21:24:49,Atualizacao deixou o sistema muito mais rapido.,0.0216
PA006047,2023-08-06 22:48:17,"Fui num restaurante novo, a pizza estava espetacular.",0.1358
PA006048,2023-08-06 23:17:53,"Plantei temperos na sacada, que satisfacao.",0.0722
PA006049,2023-08-07 00:40:06,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1764
PA006050,2023-08-07 00:52:33,"Sol lindo hoje, cafe na varanda foi otimo.",0.0804
PA006051,2023-08-07 01:14:42,"Configurei o home office com setup novo, otimo.",0.0649
PA006052,2023-08-07 02:52:33,"Metro bem tranquilo essa manha, cheguei bem.",0.0289
PA006053,2023-08-07 02:57:14,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0917
PA006054,2023-08-07 04:36:50,Caminhada ate a estacao foi otima hoje.,0.0889
PA006055,2023-08-07 04:44:35,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0476
PA006056,2023-08-07 05:25:50,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0909
PA006057,2023-08-07 05:54:49,"Academia hoje, treino puxado mas valeu muito.",0.1151
PA006058,2023-08-07 06:55:33,"Serie nova incrivel, amei o primeiro episodio.",0.1101
PA006059,2023-08-07 07:47:43,"Academia hoje, treino puxado mas valeu muito.",0.22
PA006060,2023-08-07 09:39:40,Grupo de estudos foi muito produtivo hoje.,0.1316
PA006061,2023-08-07 10:00:58,"Trilha ecologica incrivel, natureza pura.",0.0704
PA006062,2023-08-07 14:48:06,"Natacao de manha, melhor inicio de dia possivel.",0.0138
PA006063,2023-08-07 16:04:39,Que tarde relaxante lendo na rede.,0.1559
PA006064,2023-08-07 16:20:32,"Praia tranquila, sol perfeito, descanso total.",0.1103
PA006065,2023-08-07 16:54:10,"Reencontrei um amigo antigo por acaso, que alegria.",0.1241
PA006066,2023-08-07 17:08:50,Que manha fresca e agradavel para uma caminhada.,0.0658
PA006067,2023-08-07 17:29:57,"Passei na certificacao, muito feliz com o resultado.",0.0885
PA006068,2023-08-07 17:42:48,"Meu time ganhou hoje, que jogo bonito foi.",0.0975
PA006069,2023-08-07 20:14:24,Burocracia excessiva impossibilitando qualquer coisa.,0.0941
PA006070,2023-08-07 21:58:34,Pedalada de tarde com vista incrivel do parque.,0.0077
PA006071,2023-08-07 22:13:32,Pedalada de tarde com vista incrivel do parque.,0.0691
PA006072,2023-08-07 22:50:26,"Passeio no interior no fim de semana, natureza linda.",0.0
PA006073,2023-08-07 22:55:09,Caminhada ate a estacao foi otima hoje.,0.1306
PA006074,2023-08-07 23:47:27,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0
PA006075,2023-08-08 01:51:03,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0478
PA006076,2023-08-08 02:18:10,"Padaria da esquina lancou sabor novo, recomendo.",0.0756
PA006077,2023-08-08 03:05:23,"Livro excelente sobre ciencia de dados, recomendo muito.",0.2131
PA006078,2023-08-08 03:33:44,"Testei IA para ajudar com codigo, funcionou bem.",0.1085
PA006079,2023-08-08 04:27:50,Podcast sobre tecnologia muito interessante.,0.1405
PA006080,2023-08-08 04:33:45,"Trilha ecologica incrivel, natureza pura.",0.0794
PA006081,2023-08-08 04:36:22,"Internet caindo toda hora, impossivel trabalhar assim.",0.7036
PA006082,2023-08-08 05:11:22,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1245
PA006083,2023-08-08 05:17:52,"Apresentacao correu muito bem, todos gostaram.",0.037
PA006084,2023-08-08 05:55:42,"Padaria da esquina lancou sabor novo, recomendo.",0.1423
PA006085,2023-08-08 06:12:40,"Servico contratado nao foi entregue no prazo, absurdo.",0.0347
PA006086,2023-08-08 07:50:31,"Sol lindo hoje, cafe na varanda foi otimo.",0.092
PA006087,2023-08-08 08:27:55,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0742
PA006088,2023-08-08 08:36:50,Que tarde relaxante lendo na rede.,0.0967
PA006089,2023-08-08 08:48:57,Atualizacao deixou o sistema muito mais rapido.,0.0819
PA006090,2023-08-08 09:23:29,Aplicativo de carona funcionou perfeitamente.,0.0239
PA006091,2023-08-08 10:33:36,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.1056
PA006092,2023-08-08 10:52:07,Barulho da rua me deixou irritado o dia todo.,0.529
PA006093,2023-08-08 11:28:00,"Meu time ganhou hoje, que jogo bonito foi.",0.0876
PA006094,2023-08-08 11:56:09,App de produtividade novo que encontrei e otimo.,0.0677
PA006095,2023-08-08 17:32:03,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0043
PA006096,2023-08-08 18:00:20,"Novo celular chegou, a camera e impressionante.",0.1287
PA006097,2023-08-08 18:13:11,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1088
PA006098,2023-08-08 18:44:46,"Testei IA para ajudar com codigo, funcionou bem.",0.1203
PA006099,2023-08-08 18:45:25,"Churrasco com a familia no final de semana, delicioso.",0.1853
PA006100,2023-08-08 19:46:12,"Configurei o home office com setup novo, otimo.",0.1389
PA006101,2023-08-08 21:04:25,Caminhada ate a estacao foi otima hoje.,0.043
PA006102,2023-08-08 21:19:35,Pedalada de tarde com vista incrivel do parque.,0.0413
PA006103,2023-08-08 21:42:36,Aplicativo de carona funcionou perfeitamente.,0.0864
PA006104,2023-08-08 22:16:32,"Passei na certificacao, muito feliz com o resultado.",0.0589
PA006105,2023-08-08 22:37:17,Tarde produtiva organizando e limpando a casa.,0.0548
PA006106,2023-08-09 00:53:43,Terminei o trabalho da faculdade com antecedencia.,0.0151
PA006107,2023-08-09 02:07:21,"Aprendi receita nova no youtube, ficou otimo.",0.0397
PA006108,2023-08-09 02:50:32,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0591
PA006109,2023-08-09 02:58:17,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1041
PA006110,2023-08-09 03:05:20,"Passei na certificacao, muito feliz com o resultado.",0.16
PA006111,2023-08-09 03:27:35,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0941
PA006112,2023-08-09 04:34:17,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1281
PA006113,2023-08-09 05:50:20,"Testei IA para ajudar com codigo, funcionou bem.",0.1518
PA006114,2023-08-09 06:30:07,Nao acredito mais nessa politica que nao resolve.,0.0802
PA006115,2023-08-09 07:25:10,"Sopa de legumes no frio, reconfortante e gostosa.",0.0637
PA006116,2023-08-09 07:56:09,"Notebook novo chegou, que desempenho incrivel.",0.1174
PA006117,2023-08-09 08:23:44,Atualizacao deixou o sistema muito mais rapido.,0.1094
PA006118,2023-08-09 09:47:56,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1027
PA006119,2023-08-09 10:11:40,"Acai gelado essa tarde, refrescante demais.",0.0319
PA006120,2023-08-09 10:21:40,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1188
PA006121,2023-08-09 10:37:21,"Que bagunca, nada funcionando direito.",0.4654
PA006122,2023-08-09 11:04:19,"Aprendi receita nova no youtube, ficou otimo.",0.0941
PA006123,2023-08-09 11:29:11,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.1059
PA006124,2023-08-09 11:42:21,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1513
PA006125,2023-08-09 13:49:24,Aplicativo de carona funcionou perfeitamente.,0.0063
PA006126,2023-08-09 14:25:00,"Fui de bike hoje, que exercicio agradavel de manha.",0.132
PA006127,2023-08-09 15:08:37,"Trilha ecologica incrivel, natureza pura.",0.0915
PA006128,2023-08-09 16:43:49,Aplicativo de carona funcionou perfeitamente.,0.0
PA006129,2023-08-09 17:49:51,Pedalada de tarde com vista incrivel do parque.,0.0
PA006130,2023-08-09 20:19:21,"Meditacao de manha, comecando o dia muito bem.",0.1544
PA006131,2023-08-09 20:32:41,"Natacao de manha, melhor inicio de dia possivel.",0.1004
PA006132,2023-08-09 20:58:58,"Configurei o home office com setup novo, otimo.",0.1442
PA006133,2023-08-09 22:34:57,"Trilha ecologica incrivel, natureza pura.",0.0315
PA006134,2023-08-09 22:58:21,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0947
PA006135,2023-08-10 00:00:56,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1363
PA006136,2023-08-10 00:01:26,App de produtividade novo que encontrei e otimo.,0.15
PA006137,2023-08-10 01:19:05,"Filme otimo ontem, fui ao cinema com a familia.",0.0675
PA006138,2023-08-10 01:28:34,"Praia tranquila, sol perfeito, descanso total.",0.0929
PA006139,2023-08-10 02:28:45,"Viagem de fim de semana para cidade historica, valeu.",0.0906
PA006140,2023-08-10 02:28:54,"Pipoca e serie boa na sexta, programa perfeito.",0.0341
PA006141,2023-08-10 02:55:34,"Testei IA para ajudar com codigo, funcionou bem.",0.1023
PA006142,2023-08-10 03:03:12,"Que bagunca, nada funcionando direito.",0.0038
PA006143,2023-08-10 03:05:55,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.057
PA006144,2023-08-10 05:46:04,"Serie nova incrivel, amei o primeiro episodio.",0.0423
PA006145,2023-08-10 06:57:35,"Biblioteca da universidade, ambiente otimo para estudar.",0.0102
PA006146,2023-08-10 06:59:27,"Testei IA para ajudar com codigo, funcionou bem.",0.0294
PA006147,2023-08-10 07:35:57,"Passeio no interior no fim de semana, natureza linda.",0.0946
PA006148,2023-08-10 08:33:24,"Home office com cafe fresquinho do lado, otimo.",0.092
PA006149,2023-08-10 08:53:55,"Musica nova do meu artista favorito, de outro nivel.",0.0165
PA006150,2023-08-10 09:57:17,Finalmente entendi aquele conceito que me travava.,0.0
PA006151,2023-08-10 10:40:55,Aplicativo de carona funcionou perfeitamente.,0.1698
PA006152,2023-08-10 11:57:00,"Meditacao de manha, comecando o dia muito bem.",0.0
PA006153,2023-08-10 11:58:00,"Novo celular chegou, a camera e impressionante.",0.0513
PA006154,2023-08-10 12:06:37,"Testei IA para ajudar com codigo, funcionou bem.",0.0484
PA006155,2023-08-10 12:27:17,"Maratonei a temporada completa, valeu cada minuto.",0.0857
PA006156,2023-08-10 13:11:04,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1275
PA006157,2023-08-10 13:35:50,"Meu time ganhou hoje, que jogo bonito foi.",0.1688
PA006158,2023-08-10 14:30:50,"Cuidando das plantas em casa, muito terapeutico.",0.1244
PA006159,2023-08-10 17:05:54,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.1055
PA006160,2023-08-10 17:06:17,"Sol lindo hoje, cafe na varanda foi otimo.",0.0
PA006161,2023-08-10 17:22:16,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0
PA006162,2023-08-10 17:41:01,App de produtividade novo que encontrei e otimo.,0.0999
PA006163,2023-08-10 18:15:40,Jogo novo me viciou de um jeito bom.,0.105
PA006164,2023-08-10 18:33:49,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.1459
PA006165,2023-08-10 19:46:31,"Acai gelado essa tarde, refrescante demais.",0.0998
PA006166,2023-08-10 20:32:08,Podcast sobre tecnologia muito interessante.,0.2012
PA006167,2023-08-10 21:11:01,Brigadeiro de panela saiu incrivel hoje.,0.0376
PA006168,2023-08-10 21:49:37,Que manha fresca e agradavel para uma caminhada.,0.0407
PA006169,2023-08-10 22:20:56,Feira de artesanato gostosa de passear.,0.1181
PA006170,2023-08-10 23:08:33,"Maratonei a temporada completa, valeu cada minuto.",0.1156
PA006171,2023-08-11 01:10:29,"Yoga pela manha, comecei o dia muito bem.",0.0
PA006172,2023-08-11 01:59:05,"Reencontrei um amigo antigo por acaso, que alegria.",0.1151
PA006173,2023-08-11 03:11:45,"Natacao de manha, melhor inicio de dia possivel.",0.1186
PA006174,2023-08-11 05:06:52,"Serie nova incrivel, amei o primeiro episodio.",0.0831
PA006175,2023-08-11 07:13:48,Finalmente entendi aquele conceito que me travava.,0.1411
PA006176,2023-08-11 08:46:54,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.1051
PA006177,2023-08-11 09:24:49,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1094
PA006178,2023-08-11 09:44:11,"Cuidando das plantas em casa, muito terapeutico.",0.1062
PA006179,2023-08-11 09:49:03,"Aprendi receita nova no youtube, ficou otimo.",0.0576
PA006180,2023-08-11 11:03:05,"Biblioteca da universidade, ambiente otimo para estudar.",0.0826
PA006181,2023-08-11 12:12:22,"Pipoca e serie boa na sexta, programa perfeito.",0.1341
PA006182,2023-08-11 12:43:07,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0832
PA006183,2023-08-11 16:53:33,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1329
PA006184,2023-08-11 17:33:48,Caminhada ate a estacao foi otima hoje.,0.0593
PA006185,2023-08-11 18:18:52,"Viagem de fim de semana para cidade historica, valeu.",0.0669
PA006186,2023-08-11 19:21:21,"Aprendi receita nova no youtube, ficou otimo.",0.0929
PA006187,2023-08-11 19:37:37,Que tarde relaxante lendo na rede.,0.1328
PA006188,2023-08-11 20:00:58,"Estudando para a prova de amanha, bem concentrado.",0.1187
PA006189,2023-08-11 20:22:27,"Testei IA para ajudar com codigo, funcionou bem.",0.1475
PA006190,2023-08-11 20:52:36,"Notebook novo chegou, que desempenho incrivel.",0.0484
PA006191,2023-08-11 21:53:21,"Fui de bike hoje, que exercicio agradavel de manha.",0.1015
PA006192,2023-08-12 00:11:38,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0837
PA006193,2023-08-12 01:01:41,"Corri 5km de manha, semana otima de treino.",0.0841
PA006194,2023-08-12 01:27:18,"Configurei o home office com setup novo, otimo.",0.0335
PA006195,2023-08-12 05:44:54,"Estudando para a prova de amanha, bem concentrado.",0.0
PA006196,2023-08-12 06:26:31,"Museu da cidade muito interessante, aprendi bastante.",0.0526
PA006197,2023-08-12 08:15:51,"Corri 5km de manha, semana otima de treino.",0.0394
PA006198,2023-08-12 08:25:54,"Aprendi receita nova no youtube, ficou otimo.",0.1135
PA006199,2023-08-12 11:14:55,"Biblioteca da universidade, ambiente otimo para estudar.",0.1013
PA006200,2023-08-12 12:05:03,"Pipoca e serie boa na sexta, programa perfeito.",0.0297
PA006201,2023-08-12 12:19:46,"Estrada livre, cheguei no trabalho rapido hoje.",0.0171
PA006202,2023-08-12 13:10:56,Feira de artesanato gostosa de passear.,0.0593
PA006203,2023-08-12 13:20:52,"Fui de bike hoje, que exercicio agradavel de manha.",0.0
PA006204,2023-08-12 13:21:34,Feira de artesanato gostosa de passear.,0.074
PA006205,2023-08-12 14:07:35,Grupo de estudos foi muito produtivo hoje.,0.0802
PA006206,2023-08-12 14:39:13,"Cuidando das plantas em casa, muito terapeutico.",0.1321
PA006207,2023-08-12 15:00:16,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0435
PA006208,2023-08-12 15:26:01,Grupo de estudos foi muito produtivo hoje.,0.0665
PA006209,2023-08-12 15:56:41,Podcast sobre tecnologia muito interessante.,0.0405
PA006210,2023-08-12 16:00:19,"Trilha ecologica incrivel, natureza pura.",0.0414
PA006211,2023-08-12 16:11:12,"Estudando para a prova de amanha, bem concentrado.",0.0411
PA006212,2023-08-12 16:46:10,"Biblioteca da universidade, ambiente otimo para estudar.",0.0132
PA006213,2023-08-12 17:50:09,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0311
PA006214,2023-08-12 17:53:53,"Passeio com o cachorro no parque, ele adorou.",0.0623
PA006215,2023-08-12 18:24:50,"Estudando para a prova de amanha, bem concentrado.",0.1327
PA006216,2023-08-12 19:20:21,"Estrada livre, cheguei no trabalho rapido hoje.",0.0523
PA006217,2023-08-12 23:54:01,Show ao vivo incrivel no fim de semana.,0.0963
PA006218,2023-08-13 00:38:55,"Novo celular chegou, a camera e impressionante.",0.1481
PA006219,2023-08-13 00:43:53,Aula incrivel sobre estatistica aplicada hoje.,0.0
PA006220,2023-08-13 06:14:08,"Corri 5km de manha, semana otima de treino.",0.0402
PA006221,2023-08-13 06:48:20,"Meu time ganhou hoje, que jogo bonito foi.",0.0637
PA006222,2023-08-13 07:01:39,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0695
PA006223,2023-08-13 07:02:49,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1206
PA006224,2023-08-13 07:27:57,"Que bagunca, nada funcionando direito.",0.3406
PA006225,2023-08-13 09:15:43,"Academia hoje, treino puxado mas valeu muito.",0.0837
PA006226,2023-08-13 09:55:27,Caminhada ate a estacao foi otima hoje.,0.079
PA006227,2023-08-13 10:24:35,"Fui de bike hoje, que exercicio agradavel de manha.",0.1161
PA006228,2023-08-13 11:44:42,"Metro bem tranquilo essa manha, cheguei bem.",0.112
PA006229,2023-08-13 12:06:43,"Academia hoje, treino puxado mas valeu muito.",0.0672
PA006230,2023-08-13 14:19:09,App de produtividade novo que encontrei e otimo.,0.085
PA006231,2023-08-13 14:43:38,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0555
PA006232,2023-08-13 15:59:57,"Viagem de fim de semana para cidade historica, valeu.",0.0154
PA006233,2023-08-13 16:08:41,"Dia completamente perdido, muita raiva acumulada.",0.7578
PA006234,2023-08-13 18:08:18,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0082
PA006235,2023-08-13 20:07:24,"Teatro incrivel ontem, peca muito bem dirigida.",0.0951
PA006236,2023-08-13 20:45:15,"Fechei projeto importante essa semana, que alegria.",0.1407
PA006237,2023-08-13 23:26:11,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0925
PA006238,2023-08-14 00:36:38,Jantar simples mas gostoso com a familia.,0.1278
PA006239,2023-08-14 02:34:57,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0837
PA006240,2023-08-14 02:44:31,"Yoga pela manha, comecei o dia muito bem.",0.0845
PA006241,2023-08-14 02:53:55,"Estudando para a prova de amanha, bem concentrado.",0.0364
PA006242,2023-08-14 04:05:05,"Acai gelado essa tarde, refrescante demais.",0.0897
PA006243,2023-08-14 04:31:33,"Cuidando das plantas em casa, muito terapeutico.",0.1311
PA006244,2023-08-14 04:35:07,"Viagem de fim de semana para cidade historica, valeu.",0.0269
PA006245,2023-08-14 06:57:37,"Fui de bike hoje, que exercicio agradavel de manha.",0.2183
PA006246,2023-08-14 07:36:53,"Natacao de manha, melhor inicio de dia possivel.",0.0614
PA006247,2023-08-14 08:25:49,"Serie nova incrivel, amei o primeiro episodio.",0.1328
PA006248,2023-08-14 08:58:17,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.1056
PA006249,2023-08-14 10:25:26,Aula incrivel sobre estatistica aplicada hoje.,0.1042
PA006250,2023-08-14 10:26:35,"Maratonei a temporada completa, valeu cada minuto.",0.0757
PA006251,2023-08-14 11:36:34,Show ao vivo incrivel no fim de semana.,0.0658
PA006252,2023-08-14 11:56:30,"Viagem de fim de semana para cidade historica, valeu.",0.0598
PA006253,2023-08-14 13:18:35,"Estudando para a prova de amanha, bem concentrado.",0.0
PA006254,2023-08-14 14:12:32,"Sol lindo hoje, cafe na varanda foi otimo.",0.0
PA006255,2023-08-14 17:36:44,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0541
PA006256,2023-08-14 17:45:40,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0662
PA006257,2023-08-14 19:19:49,"Domingo em familia, melhor dia da semana.",0.0513
PA006258,2023-08-15 01:29:28,"Estrada livre, cheguei no trabalho rapido hoje.",0.1072
PA006259,2023-08-15 01:58:42,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0518
PA006260,2023-08-15 01:59:30,"Sopa de legumes no frio, reconfortante e gostosa.",0.0684
PA006261,2023-08-15 04:16:15,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.029
PA006262,2023-08-15 05:15:49,Atualizacao deixou o sistema muito mais rapido.,0.147
PA006263,2023-08-15 06:01:18,"Museu da cidade muito interessante, aprendi bastante.",0.0862
PA006264,2023-08-15 06:18:44,"Apresentacao correu muito bem, todos gostaram.",0.1037
PA006265,2023-08-15 06:48:28,"Praia tranquila, sol perfeito, descanso total.",0.0875
PA006266,2023-08-15 08:48:53,Finalmente entendi aquele conceito que me travava.,0.0895
PA006267,2023-08-15 11:48:22,"Pipoca e serie boa na sexta, programa perfeito.",0.1209
PA006268,2023-08-15 13:24:11,"Configurei o home office com setup novo, otimo.",0.0663
PA006269,2023-08-15 13:43:18,"Passei na certificacao, muito feliz com o resultado.",0.0596
PA006270,2023-08-15 14:14:04,Podcast sobre tecnologia muito interessante.,0.0441
PA006271,2023-08-15 14:24:52,"Praia tranquila, sol perfeito, descanso total.",0.0
PA006272,2023-08-15 14:34:47,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0534
PA006273,2023-08-15 14:37:20,"Trilha ecologica incrivel, natureza pura.",0.0439
PA006274,2023-08-15 15:01:51,"Filme otimo ontem, fui ao cinema com a familia.",0.0622
PA006275,2023-08-15 16:16:30,"Cuidando das plantas em casa, muito terapeutico.",0.0929
PA006276,2023-08-15 17:08:54,"Museu da cidade muito interessante, aprendi bastante.",0.0506
PA006277,2023-08-15 18:09:11,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0735
PA006278,2023-08-15 18:42:53,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0709
PA006279,2023-08-15 19:03:12,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1504
PA006280,2023-08-15 20:02:45,Show ao vivo incrivel no fim de semana.,0.0992
PA006281,2023-08-15 22:27:52,"Biblioteca da universidade, ambiente otimo para estudar.",0.0556
PA006282,2023-08-16 01:01:28,Feira de artesanato gostosa de passear.,0.0021
PA006283,2023-08-16 02:11:37,Aplicativo de carona funcionou perfeitamente.,0.0774
PA006284,2023-08-16 02:19:26,Show ao vivo incrivel no fim de semana.,0.1346
PA006285,2023-08-16 02:34:34,Brigadeiro de panela saiu incrivel hoje.,0.0305
PA006286,2023-08-16 03:19:09,"Teatro incrivel ontem, peca muito bem dirigida.",0.0789
PA006287,2023-08-16 03:32:11,"Maratonei a temporada completa, valeu cada minuto.",0.0989
PA006288,2023-08-16 03:58:06,"Estudando para a prova de amanha, bem concentrado.",0.0812
PA006289,2023-08-16 04:12:01,"Aprendi receita nova no youtube, ficou otimo.",0.0974
PA006290,2023-08-16 05:46:31,"Serie nova incrivel, amei o primeiro episodio.",0.1425
PA006291,2023-08-16 06:30:54,"Fechei projeto importante essa semana, que alegria.",0.0045
PA006292,2023-08-16 06:33:00,"Filme otimo ontem, fui ao cinema com a familia.",0.103
PA006293,2023-08-16 07:35:24,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0002
PA006294,2023-08-16 07:54:00,Leitura no jardim com tempo agradavel.,0.0549
PA006295,2023-08-16 07:57:09,"Yoga pela manha, comecei o dia muito bem.",0.0272
PA006296,2023-08-16 08:22:42,Feira de artesanato gostosa de passear.,0.0136
